experiment,repetition,state,mse,mape,r2
10,9,LossVal (epochs = 30),0.3582398295402527,2.0359432697296143,-0.2205252647399902
10,9,Random,0.2506775259971618,1.5612956285476685,0.1459401249885559
10,9,InfluenceSubsample,0.19235859811306,0.8490146398544312,0.3446331024169922
10,9,LeaveOneOut,0.1380807012319564,0.9839106202125548,0.5295581817626953
10,9,DataShapley,0.1956439316272735,1.185301423072815,0.3334399461746216
10,9,BetaShapley,0.1506824493408203,0.9106996655464172,0.486624002456665
10,9,DataBanzhaf,0.3037573397159576,1.443259358406067,-0.0349030494689941
10,9,DataOob,0.1724056154489517,0.9354846477508544,0.412613034248352
10,9,AME,0.4090894162654876,1.6330101490020752,-0.3937700986862182
10,9,DVRL,0.1872573792934417,1.0098832845687866,0.3620129823684692
10,9,KNNShapley,0.3469098508358001,1.4673833847045898,-0.1819239854812622
10,9,LavaEvaluator,0.1679490208625793,0.9202347993850708,0.4277966618537903
10,10,LossVal (epochs = 5),0.1820880621671676,1.0230238437652588,0.3796248435974121
10,10,LossVal (epochs = 30),0.1791823208332061,0.7804217338562012,0.389524757862091
10,10,Random,0.1888772696256637,1.030014991760254,0.3564940094947815
10,10,InfluenceSubsample,0.2551206946372986,1.184836983680725,0.1308022737503051
10,10,LeaveOneOut,0.3170354664325714,1.4795501232147217,-0.0801417827606201
10,10,DataShapley,0.2380915880203247,1.306929588317871,0.188820481300354
10,10,BetaShapley,0.228509172797203,1.1592705249786377,0.2214678525924682
10,10,DataBanzhaf,0.1864988356828689,1.1679737567901611,0.3645973205566406
10,10,DataOob,0.2417058944702148,1.0956798791885376,0.1765065193176269
10,10,AME,0.2317598909139633,1.0383634567260742,0.2103926539421081
10,10,DVRL,0.1688845157623291,1.1940032243728638,0.4246094226837158
10,10,KNNShapley,0.2012284398078918,1.2561630010604858,0.3144134879112243
10,10,LavaEvaluator,0.2090315669775009,1.0267413854599,0.2878281474113464
11,1,base,0.1819185018539428,0.6964848041534424,0.2418471574783325
11,2,base,0.2846131324768066,0.8300520777702332,-0.1861369609832763
11,3,base,0.2313611060380935,0.8431988954544067,0.0357930660247802
11,4,base,0.1606403738260269,0.7518904209136963,0.3305246233940124
11,5,base,0.18633534014225,0.766319215297699,0.223439872264862
11,6,base,0.246300384402275,0.664733350276947,-0.026466965675354
11,7,base,0.2902389764785766,1.0944796800613403,-0.2095828056335449
11,8,base,0.1867500394582748,0.7920756936073303,0.22171151638031
11,9,base,0.249524787068367,0.841098427772522,-0.0399048328399658
11,10,base,0.1832094192504882,0.9208775758743286,0.236467182636261
11,1,LossVal (epochs = 5),0.1801516413688659,0.8805734515190125,0.2492106556892395
11,1,LossVal (epochs = 30),0.2234162539243698,0.9067856073379515,0.068903625011444
11,1,Random,0.2556777000427246,0.9940436482429504,-0.065547227859497
11,1,InfluenceSubsample,0.1932642161846161,0.9194956421852112,0.1945634484291076
11,1,LeaveOneOut,0.1712834984064102,0.8208328485488892,0.2861689925193786
11,1,DataShapley,0.2070956230163574,0.8313398361206055,0.1369204521179199
11,1,BetaShapley,0.2991620004177093,0.6957268714904785,-0.2467700242996215
11,1,DataBanzhaf,0.3862447142601013,1.3269017934799194,-0.6096906661987305
11,1,DataOob,0.2211980819702148,0.8886061310768127,0.0781478881835937
11,1,AME,0.1395163238048553,0.6928561329841614,0.4185599684715271
11,1,DVRL,0.2435726523399353,0.8436872959136963,-0.0150990486145019
11,1,KNNShapley,0.1580172330141067,0.719173014163971,0.341456651687622
11,1,LavaEvaluator,0.1982237100601196,0.9296904802322388,0.1738945841789245
11,2,LossVal (epochs = 5),0.2474785149097442,0.9660267233848572,-0.031376838684082
11,2,LossVal (epochs = 30),0.2676773071289062,0.7795971632003784,-0.1155561208724975
11,2,Random,0.265575647354126,0.933822751045227,-0.1067973375320434
11,2,InfluenceSubsample,0.1778545975685119,0.6568928956985474,0.2587836980819702
11,2,LeaveOneOut,0.2541309893131256,0.7563674449920654,-0.0591013431549072
11,2,DataShapley,0.1558833569288253,0.7773533463478088,0.3503497242927551
11,2,BetaShapley,0.1640166491270065,0.6707064509391785,0.3164538741111755
11,2,DataBanzhaf,0.2743960916996002,1.0027828216552734,-0.1435569524765014
11,2,DataOob,0.1507528573274612,0.7133780717849731,0.3717312812805176
11,2,AME,0.1940860450267791,0.6893621683120728,0.1911384463310241
11,2,DVRL,0.1908941566944122,0.9282488822937012,0.2044407129287719
11,2,KNNShapley,0.1881569474935531,0.776411771774292,0.2158482074737548
11,2,LavaEvaluator,0.2563521862030029,0.8116651773452759,-0.0683581829071044
11,3,LossVal (epochs = 5),0.2169738113880157,0.92813378572464,0.0957527160644531
11,3,LossVal (epochs = 30),0.2642509937286377,0.7287949919700623,-0.1012768745422363
11,3,Random,0.2301879078149795,0.915172040462494,0.0406824350357055
11,3,InfluenceSubsample,0.1814793050289154,0.7790078520774841,0.24367755651474
11,3,LeaveOneOut,0.2913790643215179,0.8279460072517395,-0.2143341302871704
11,3,DataShapley,0.2720258831977844,0.7016323804855347,-0.1336790323257446
11,3,BetaShapley,0.2013496160507202,0.8341003656387329,0.1608672142028808
11,3,DataBanzhaf,0.1971257179975509,0.9516099095344543,0.1784704327583313
11,3,DataOob,0.1910099238157272,0.7170792818069458,0.2039583325386047
11,3,AME,0.132614865899086,0.7725834846496582,0.447322130203247
11,3,DVRL,0.203233316540718,0.7783695459365845,0.1530168056488037
11,3,KNNShapley,0.3369211554527282,0.9931516647338868,-0.4041327238082886
11,3,LavaEvaluator,0.1949663758277893,0.7578057646751404,0.1874696016311645
11,4,LossVal (epochs = 5),0.2639286518096924,0.9136431813240052,-0.099933385848999
11,4,LossVal (epochs = 30),0.1644217818975448,0.6837641000747681,0.3147655129432678
11,4,Random,0.1355421096086502,0.6763155460357666,0.4351227283477783
11,4,InfluenceSubsample,0.2309841811656952,0.8810579776763916,0.0373639464378356
11,4,LeaveOneOut,0.163623109459877,0.7019661664962769,0.3180939555168152
11,4,DataShapley,0.3053517341613769,0.8565300703048706,-0.2725658416748047
11,4,BetaShapley,0.1726356893777847,0.6730937957763672,0.2805336713790893
11,4,DataBanzhaf,0.1338231116533279,0.8612128496170044,0.4422866702079773
11,4,DataOob,0.217531070113182,0.6418429613113403,0.0934303402900695
11,4,AME,0.1612997353076934,0.8198246955871582,0.3277767300605774
11,4,DVRL,0.1793141961097717,0.7664146423339844,0.2527007460594177
11,4,KNNShapley,0.1598144024610519,0.7810725569725037,0.3339669108390808
11,4,LavaEvaluator,0.3011055290699005,1.050200343132019,-0.2548696994781494
11,5,LossVal (epochs = 5),0.1855164766311645,0.721844494342804,0.2268524765968322
11,5,LossVal (epochs = 30),0.248635932803154,0.8315138220787048,-0.0362004041671752
11,5,Random,0.1646937876939773,0.8959353566169739,0.3136318922042846
11,5,InfluenceSubsample,0.1918902397155761,0.7771621346473694,0.2002895474433899
11,5,LeaveOneOut,0.2366779595613479,0.616980254650116,0.0136349201202392
11,5,DataShapley,0.2516973316669464,0.7950172424316406,-0.0489590167999267
11,5,BetaShapley,0.2715435624122619,0.8830134272575378,-0.1316690444946289
11,5,DataBanzhaf,0.1334312409162521,0.653338611125946,0.443919837474823
11,5,DataOob,0.1455670148134231,0.8113632202148438,0.3933435082435608
11,5,AME,0.1718508750200271,0.7325422167778015,0.2838044762611389
11,5,DVRL,0.2302998453378677,0.7679275870323181,0.0402159690856933
11,5,KNNShapley,0.1762545555830001,0.7427728176116943,0.2654519081115722
11,5,LavaEvaluator,0.3012100756168365,1.0635602474212646,-0.2553052902221679
11,6,LossVal (epochs = 5),0.2537940442562103,0.8418698310852051,-0.0576971769332885
11,6,LossVal (epochs = 30),0.2691011726856231,0.8841422200202942,-0.1214901208877563
11,6,Random,0.2462220638990402,0.9172222018241882,-0.0261405706405639
11,6,InfluenceSubsample,0.1685767322778701,0.7169067859649658,0.29744952917099
11,6,LeaveOneOut,0.1791050732135772,0.748219907283783,0.2535722255706787
11,6,DataShapley,0.1994130164384842,0.7590232491493225,0.1689380407333374
11,6,BetaShapley,0.230720579624176,0.8486371040344238,0.0384625196456909
11,6,DataBanzhaf,0.1271998137235641,0.7480342984199524,0.4698895812034607
11,6,DataOob,0.2008371353149414,0.7806589007377625,0.1630030274391174
11,6,AME,0.3459372520446777,1.075782060623169,-0.4417076110839844
11,6,DVRL,0.2257830202579498,0.6078258156776428,0.0590400099754333
11,6,KNNShapley,0.2128224372863769,0.802318811416626,0.1130537986755371
11,6,LavaEvaluator,0.2364182472229004,0.8238835334777832,0.0147172808647155
11,7,LossVal (epochs = 5),0.2564842998981476,1.0558371543884275,-0.0689088106155395
11,7,LossVal (epochs = 30),0.2091934084892273,1.13850736618042,0.1281778812408447
11,7,Random,0.1422704458236694,0.8026398420333862,0.4070820808410644
11,7,InfluenceSubsample,0.1545231938362121,0.8385394215583801,0.3560182452201843
11,7,LeaveOneOut,0.307624340057373,0.9070026278495787,-0.2820370197296142
11,7,DataShapley,0.1898792535066604,1.1451315879821775,0.208670437335968
11,7,BetaShapley,0.1900267750024795,0.7525467872619629,0.2080556154251098
11,7,DataBanzhaf,0.2865757048130035,0.9798807501792908,-0.194316029548645
11,7,DataOob,0.19403176009655,0.7479932904243469,0.1913646459579467
11,7,AME,0.2401154935359954,0.7433827519416809,-0.0006911754608154
11,7,DVRL,0.1614794582128524,0.9002313017845154,0.3270277380943298
11,7,KNNShapley,0.2118345499038696,0.7251886129379272,0.1171708703041076
11,7,LavaEvaluator,0.1100632697343826,0.7375844717025757,0.5413067936897278
11,8,LossVal (epochs = 5),0.2265570014715194,0.8849376440048218,0.0558143854141235
11,8,LossVal (epochs = 30),0.1386962682008743,0.8983694911003113,0.4219775795936584
11,8,Random,0.2618114352226257,0.8021366000175476,-0.0911098718643188
11,8,InfluenceSubsample,0.1953150182962417,0.698016345500946,0.1860166788101196
11,8,LeaveOneOut,0.1654956936836242,0.7449100613594055,0.3102899193763733
11,8,DataShapley,0.2644831538200378,0.8870788812637329,-0.1022443771362304
11,8,BetaShapley,0.2245780229568481,0.8926289081573486,0.0640618205070495
11,8,DataBanzhaf,0.1944861859083175,1.0326944589614868,0.1894708275794983
11,8,DataOob,0.2221237868070602,0.8817023634910583,0.0742899775505065
11,8,AME,0.2113667577505111,0.9591673016548156,0.1191203594207763
11,8,DVRL,0.1509761363267898,0.8765082955360413,0.3708007335662842
11,8,KNNShapley,0.2073714137077331,0.7573203444480896,0.1357711553573608
11,8,LavaEvaluator,0.1669901758432388,0.8305251002311707,0.3040615916252136
11,9,LossVal (epochs = 5),0.2338642477989196,0.8141636848449707,0.0253611803054809
11,9,LossVal (epochs = 30),0.1398386657238006,0.8940698504447937,0.4172165989875793
11,9,Random,0.1575828492641449,0.853130042552948,0.343267023563385
11,9,InfluenceSubsample,0.1838496476411819,0.9236876964569092,0.2337990403175354
11,9,LeaveOneOut,0.236220434308052,1.14393949508667,0.0155416131019592
11,9,DataShapley,0.1694813817739486,0.7196433544158936,0.293679416179657
11,9,BetaShapley,0.1699292659759521,0.7765129208564758,0.2918127775192261
11,9,DataBanzhaf,0.1999609619379043,0.812250554561615,0.1666544675827026
11,9,DataOob,0.130565270781517,0.7155187129974365,0.455863893032074
11,9,AME,0.1979895383119583,0.6863167881965637,0.1748704314231872
11,9,DVRL,0.2397510409355163,0.8346543908119202,0.000827670097351
11,9,KNNShapley,0.198329821228981,0.7506403923034668,0.1734523177146911
11,9,LavaEvaluator,0.2634856402873993,1.0542532205581665,-0.098087191581726
11,10,LossVal (epochs = 5),0.3275579214096069,0.8539774417877197,-0.3651109933853149
11,10,LossVal (epochs = 30),0.2676412761211395,0.930440366268158,-0.1154060363769531
11,10,Random,0.1493092477321624,0.6818421483039856,0.3777475953102112
11,10,InfluenceSubsample,0.2742004990577698,0.6797921657562256,-0.1427417993545532
11,10,LeaveOneOut,0.3346666991710663,1.2259832620620728,-0.3947372436523437
11,10,DataShapley,0.1616741567850113,0.7456991672515869,0.3262162804603576
11,10,BetaShapley,0.1855412274599075,0.734199047088623,0.226749300956726
11,10,DataBanzhaf,0.1539026647806167,0.7041053771972656,0.358604371547699
11,10,DataOob,0.1852532923221588,0.7405569553375244,0.227949321269989
11,10,AME,0.1933735162019729,0.8532664179801941,0.1941079497337341
11,10,DVRL,0.2315268516540527,1.0385761260986328,0.0351023077964782
11,10,KNNShapley,0.2008227556943893,0.9085417985916138,0.1630629301071167
11,10,LavaEvaluator,0.252949982881546,0.9368220567703248,-0.0541794300079345
12,1,base,0.2290834188461303,0.9075272679328918,0.2982211112976074
12,2,base,0.2427775561809539,0.7414631247520447,0.2562702298164367
12,3,base,0.2627775073051452,0.9670477509498596,0.1950019598007202
12,4,base,0.2032195180654525,0.8384107351303101,0.3774531483650207
12,5,base,0.2329592704772949,0.7106776237487793,0.28634774684906
12,6,base,0.2331094592809677,0.6964030265808105,0.2858877182006836
12,7,base,0.274418443441391,1.185291409492493,0.1593409180641174
12,8,base,0.2576373219490051,0.858610987663269,0.210748553276062
12,9,base,0.1993385106325149,0.7884420156478882,0.3893423080444336
12,10,base,0.2037512362003326,0.7483569979667664,0.3758242726325989
12,1,LossVal (epochs = 5),0.2460711449384689,0.8330256342887878,0.2461805939674377
12,1,LossVal (epochs = 30),0.2370281815528869,0.9129321575164796,0.2738829851150512
12,1,Random,0.267470508813858,0.7827322483062744,0.180625319480896
12,1,InfluenceSubsample,0.242441639304161,0.7312635183334351,0.2572993040084839
12,1,LeaveOneOut,0.2006929069757461,0.936516284942627,0.3851932287216186
12,1,DataShapley,0.2167819887399673,1.0099008083343506,0.3359056115150451
12,1,BetaShapley,0.2244057208299636,0.9639390707015992,0.3125509023666382
12,1,DataBanzhaf,0.2192644774913787,0.7170534133911133,0.3283006548881531
12,1,DataOob,0.1922638416290283,0.8246937394142151,0.411014974117279
12,1,AME,0.298065036535263,0.9528204202651978,0.0869014263153076
12,1,DVRL,0.2162801772356033,0.973329782485962,0.3374428749084472
12,1,KNNShapley,0.3386516571044922,1.077488899230957,-0.0374325513839721
12,1,LavaEvaluator,0.1926956325769424,0.7602863907814026,0.4096922278404236
12,2,LossVal (epochs = 5),0.252593994140625,0.9294947981834412,0.2261983752250671
12,2,LossVal (epochs = 30),0.2434597462415695,0.9667697548866272,0.2541804313659668
12,2,Random,0.2545651495456695,0.7631089687347412,0.2201598286628723
12,2,InfluenceSubsample,0.2057895809412002,0.8355840444564819,0.3695799708366394
12,2,LeaveOneOut,0.3072522282600403,0.7447423338890076,0.0587572455406188
12,2,DataShapley,0.2638556361198425,1.1815438270568848,0.191699206829071
12,2,BetaShapley,0.2740693688392639,0.8935341238975525,0.1604102253913879
12,2,DataBanzhaf,0.2596912086009979,0.7516562938690186,0.204456627368927
12,2,DataOob,0.2181990146636963,0.7513928413391113,0.3315646648406982
12,2,AME,0.1990994960069656,0.8507649898529053,0.3900745511054992
12,2,DVRL,0.2068630158901214,0.7356057167053223,0.3662915825843811
12,2,KNNShapley,0.2139918506145477,1.0486810207366943,0.3444529771804809
12,2,LavaEvaluator,0.2360380291938781,0.8129003643989563,0.2769162654876709
12,3,LossVal (epochs = 5),0.3015767633914947,0.9590843319892884,0.0761435031890869
12,3,LossVal (epochs = 30),0.2852787971496582,0.8632343411445618,0.1260710954666137
12,3,Random,0.2425039112567901,0.6901131272315979,0.2571085095405578
12,3,InfluenceSubsample,0.2815438508987427,1.3603051900863647,0.1375128030776977
12,3,LeaveOneOut,0.208289235830307,0.965317964553833,0.3619224429130554
12,3,DataShapley,0.2559065818786621,0.966197907924652,0.2160505652427673
12,3,BetaShapley,0.3910523056983948,1.013375759124756,-0.1979576349258422
12,3,DataBanzhaf,0.2152823954820633,0.6873224377632141,0.3404994606971741
12,3,DataOob,0.2838596999645233,0.7245197296142578,0.1304183602333068
12,3,AME,0.2406729459762573,0.9282188415527344,0.2627175450325012
12,3,DVRL,0.4621002674102783,1.2797762155532837,-0.4156074523925781
12,3,KNNShapley,0.2159828543663025,1.0839396715164185,0.33835369348526
12,3,LavaEvaluator,0.2142342031002044,0.949522852897644,0.3437105417251587
12,4,LossVal (epochs = 5),0.2366872578859329,1.0250461101531982,0.2749273777008056
12,4,LossVal (epochs = 30),0.3011051118373871,0.8610494136810303,0.0775883793830871
12,4,Random,0.246553286910057,0.973819136619568,0.2447035908699035
12,4,InfluenceSubsample,0.1988397538661956,0.6873608827590942,0.3908702135086059
12,4,LeaveOneOut,0.2378166615962982,0.9364987015724182,0.2714675664901733
12,4,DataShapley,0.2502405345439911,0.852928102016449,0.233407974243164
12,4,BetaShapley,0.2493557929992675,0.8219043612480164,0.2361183166503906
12,4,DataBanzhaf,0.2399620413780212,1.0601394176483154,0.2648953795433044
12,4,DataOob,0.2492345720529556,0.7960832118988037,0.2364896535873413
12,4,AME,0.2612520456314087,0.7817662954330444,0.1996750831604004
12,4,DVRL,0.2541463971138,0.8560091257095337,0.221442699432373
12,4,KNNShapley,0.272043377161026,1.1824555397033691,0.166616678237915
12,4,LavaEvaluator,0.2932036221027374,0.7648665308952332,0.1017939448356628
12,5,LossVal (epochs = 5),0.3422180116176605,0.8930491209030151,-0.048357605934143
12,5,LossVal (epochs = 30),0.215117260813713,0.6651588082313538,0.3410053849220276
12,5,Random,0.2179509252309799,0.8867783546447754,0.3323246240615845
12,5,InfluenceSubsample,0.2572811543941498,1.0504757165908811,0.2118396162986755
12,5,LeaveOneOut,0.2047289758920669,0.9886847734451294,0.3728290200233459
12,5,DataShapley,0.2793448567390442,0.7516956329345703,0.1442492008209228
12,5,BetaShapley,0.2993976175785064,0.8094118237495422,0.0828192234039306
12,5,DataBanzhaf,0.3228463232517242,1.2800198793411257,0.0109859704971313
12,5,DataOob,0.2809902131557464,0.93804270029068,0.1392087936401367
12,5,AME,0.3340273797512054,0.9410630464553832,-0.023266315460205
12,5,DVRL,0.2384525388479232,0.7090778350830078,0.269519567489624
12,5,KNNShapley,0.2651547193527221,0.7708929777145386,0.1877195239067077
12,5,LavaEvaluator,0.248333603143692,0.7137990593910217,0.2392497658729553
12,6,LossVal (epochs = 5),0.2222794145345688,0.766283392906189,0.3190646767616272
12,6,LossVal (epochs = 30),0.1947947293519973,0.939424455165863,0.4032617807388305
12,6,Random,0.2278650850057602,0.7361786365509033,0.301953375339508
12,6,InfluenceSubsample,0.2782051563262939,1.3100309371948242,0.1477406024932861
12,6,LeaveOneOut,0.2095305025577545,0.6893475651741028,0.3581199645996094
12,6,DataShapley,0.2539106905460357,1.141679286956787,0.2221647500991821
12,6,BetaShapley,0.2420000731945037,0.9874725341796876,0.2586519718170166
12,6,DataBanzhaf,0.2564914226531982,1.3410756587982178,0.2142588496208191
12,6,DataOob,0.2285180240869522,0.7370264530181885,0.2999532222747803
12,6,AME,0.2249334007501602,0.9904960989952089,0.3109343647956848
12,6,DVRL,0.2942146360874176,0.8393222093582153,0.098696768283844
12,6,KNNShapley,0.2614858150482178,1.138020157814026,0.1989589929580688
12,6,LavaEvaluator,0.195113405585289,0.6150104403495789,0.4022855758666992
12,7,LossVal (epochs = 5),0.223080039024353,0.9688868522644044,0.3166120052337646
12,7,LossVal (epochs = 30),0.3299223780632019,0.9573147892951964,-0.0106910467147827
12,7,Random,0.2653786540031433,1.4141374826431274,0.1870335936546325
12,7,InfluenceSubsample,0.2209218591451645,0.7364381551742554,0.3232234120368957
12,7,LeaveOneOut,0.2075246423482895,0.857958197593689,0.3642647266387939
12,7,DataShapley,0.224078893661499,0.9546786546707152,0.3135520815849304
12,7,BetaShapley,0.2077378779649734,1.0066349506378174,0.3636115193367004
12,7,DataBanzhaf,0.3436620533466339,0.979865550994873,-0.0527814626693725
12,7,DataOob,0.2550359964370727,0.6691284775733948,0.2187175154685974
12,7,AME,0.2136480957269668,0.9466336965560912,0.3455060124397278
12,7,DVRL,0.2023361772298813,0.8501593470573425,0.3801591992378235
12,7,KNNShapley,0.2604056596755981,1.2157245874404907,0.2022679448127746
12,7,LavaEvaluator,0.2666576504707336,0.9465423226356506,0.1831154227256775
12,8,LossVal (epochs = 5),0.1779699474573135,0.7005318999290466,0.4548031687736511
12,8,LossVal (epochs = 30),0.2378195375204086,0.7417298555374146,0.2714587450027466
12,8,Random,0.2581597566604614,0.8055587410926819,0.209148108959198
12,8,InfluenceSubsample,0.2475410401821136,0.6675673723220825,0.241677701473236
12,8,LeaveOneOut,0.2044305801391601,1.0587133169174194,0.3737431764602661
12,8,DataShapley,0.2140322476625442,0.7493028044700623,0.3443291783332824
12,8,BetaShapley,0.2522075474262237,0.9657252430915833,0.2273821830749511
12,8,DataBanzhaf,0.2184819132089615,0.7983678579330444,0.330698013305664
12,8,DataOob,0.215997889637947,0.6402739882469177,0.3383076190948486
12,8,AME,0.216844841837883,0.8743337988853455,0.3357130289077759
12,8,DVRL,0.2257153838872909,0.9479256868362428,0.3085388541221618
12,8,KNNShapley,0.2425637990236282,0.76509028673172,0.256925106048584
12,8,LavaEvaluator,0.2671152651309967,0.8002321124076843,0.181713581085205
12,9,LossVal (epochs = 5),0.2013861835002899,0.8152220249176025,0.3830694556236267
12,9,LossVal (epochs = 30),0.3011740148067474,0.8534221649169922,0.0773773193359375
12,9,Random,0.2325639277696609,0.8479395508766174,0.287558913230896
12,9,InfluenceSubsample,0.2186374068260193,0.6131324172019958,0.3302216529846191
12,9,LeaveOneOut,0.2214770913124084,1.1724005937576294,0.3215225338935852
12,9,DataShapley,0.1975670456886291,1.142802119255066,0.3947690725326538
12,9,BetaShapley,0.2687717974185943,0.8719921112060547,0.1766389608383178
12,9,DataBanzhaf,0.2197485119104385,0.9931967258453368,0.3268178701400757
12,9,DataOob,0.2414675652980804,0.6520394086837769,0.2602832913398742
12,9,AME,0.2629070580005646,1.171128511428833,0.1946050524711609
12,9,DVRL,0.2466071397066116,0.8875564932823181,0.2445386052131652
12,9,KNNShapley,0.3265792727470398,0.9935340881347656,-0.0004496574401855
12,9,LavaEvaluator,0.2416802644729614,0.6871798634529114,0.2596316933631897
12,10,LossVal (epochs = 5),0.2555607259273529,0.8431123495101929,0.2171099781990051
12,10,LossVal (epochs = 30),0.3431842625141144,1.5909262895584106,-0.051317811012268
12,10,Random,0.2117246687412262,1.024031639099121,0.3513982892036438
12,10,InfluenceSubsample,0.224237322807312,0.6342891454696655,0.3130667805671692
12,10,LeaveOneOut,0.1812956482172012,0.6064962148666382,0.4446151852607727
12,10,DataShapley,0.2340675145387649,0.8990586400032043,0.2829527258872986
12,10,BetaShapley,0.1864648908376693,0.8618412613868713,0.4287796020507812
12,10,DataBanzhaf,0.1730073988437652,0.7319092154502869,0.4700055718421936
12,10,DataOob,0.2591606676578522,0.952231764793396,0.2060819268226623
12,10,AME,0.2706539928913116,0.9032564163208008,0.1708729863166809
12,10,DVRL,0.3650975525379181,1.055550456047058,-0.1184473037719726
12,10,KNNShapley,0.2637921571731567,0.6418288946151733,0.1918936371803283
12,10,LavaEvaluator,0.2669630646705627,0.8493536710739136,0.1821798086166381
13,1,base,0.2236469984054565,0.7705904841423035,0.3405960202217102
13,2,base,0.2627553641796112,0.8807626962661743,0.2252882719039917
13,3,base,0.2520284056663513,0.7191187739372253,0.256915807723999
13,4,base,0.2356569468975067,0.831637978553772,0.3051856756210327
13,5,base,0.2588833272457123,0.6429359316825867,0.2367046475410461
13,6,base,0.2688945531845093,0.8332905769348145,0.2071874737739563
13,7,base,0.3073395192623138,0.7204142212867737,0.0938357710838317
13,8,base,0.1910694986581802,0.7572789192199707,0.4366479516029358
13,9,base,0.2579606473445892,1.0912835597991943,0.2394251227378845
13,10,base,0.2058133333921432,0.7868117094039917,0.3931770324707031
13,1,LossVal (epochs = 5),0.3224782943725586,0.8015234470367432,0.0492003560066223
13,1,LossVal (epochs = 30),0.2013672143220901,0.6326618194580078,0.4062860608100891
13,1,Random,0.2276448160409927,0.8541706800460815,0.3288087844848633
13,1,InfluenceSubsample,0.2018190622329712,0.6758926510810852,0.4049537777900696
13,1,LeaveOneOut,0.340020477771759,1.0060285329818726,-0.002521276473999
13,1,DataShapley,0.2145750075578689,0.6815080046653748,0.3673439621925354
13,1,BetaShapley,0.2377202659845352,0.8564590811729431,0.2991021275520324
13,1,DataBanzhaf,0.2400935739278793,0.9821223020553588,0.2921046614646911
13,1,DataOob,0.2578805685043335,0.7461767792701721,0.2396612167358398
13,1,AME,0.2337689697742462,0.6493327021598816,0.3107522130012512
13,1,DVRL,0.2179883569478988,0.7041563987731934,0.3572799563407898
13,1,KNNShapley,0.2135513126850128,0.7249335646629333,0.3703622817993164
13,1,LavaEvaluator,0.2228931635618209,0.6930974125862122,0.3428186178207397
13,2,LossVal (epochs = 5),0.3074463605880737,0.9044522643089294,0.0935207605361938
13,2,LossVal (epochs = 30),0.4151100814342499,1.195198893547058,-0.2239165306091308
13,2,Random,0.2534905076026916,0.6877779960632324,0.2526049613952636
13,2,InfluenceSubsample,0.2764199078083038,0.7961944937705994,0.1849995851516723
13,2,LeaveOneOut,0.2685322165489197,1.1617825031280518,0.2082557678222656
13,2,DataShapley,0.3131630718708038,1.183719038963318,0.076665461063385
13,2,BetaShapley,0.2397017776966095,0.8478202223777771,0.2932597994804382
13,2,DataBanzhaf,0.2292385846376419,0.9700479507446288,0.324109673500061
13,2,DataOob,0.1853255927562713,0.6536019444465637,0.4535833597183227
13,2,AME,0.183646097779274,0.7548668384552002,0.4585352540016174
13,2,DVRL,0.2964123487472534,0.7725054025650024,0.1260535717010498
13,2,KNNShapley,0.2669517397880554,0.8808157444000244,0.2129156589508056
13,2,LavaEvaluator,0.3024351894855499,0.7340831160545349,0.108295738697052
13,3,LossVal (epochs = 5),0.2813778519630432,0.9335046410560608,0.170381486415863
13,3,LossVal (epochs = 30),0.2190883159637451,0.6511533260345459,0.3540368676185608
13,3,Random,0.1932310611009597,0.8753623962402344,0.4302747249603271
13,3,InfluenceSubsample,0.359476625919342,1.1215689182281494,-0.05988609790802
13,3,LeaveOneOut,0.4521100521087646,1.1577447652816772,-0.3330078125
13,3,DataShapley,0.2147530913352966,0.7150633335113525,0.366818904876709
13,3,BetaShapley,0.359658420085907,1.333330750465393,-0.0604220628738403
13,3,DataBanzhaf,0.3375489413738251,1.1914916038513184,0.0047658681869506
13,3,DataOob,0.3121760785579681,0.9276381134986876,0.0795755982398986
13,3,AME,0.2683229148387909,0.8118407130241394,0.20887291431427
13,3,DVRL,0.2329806238412857,0.8094720244407654,0.3130765557289123
13,3,KNNShapley,0.2434466481208801,0.6771402955055237,0.2822183966636657
13,3,LavaEvaluator,0.3018411993980407,0.8190151453018188,0.1100470423698425
13,4,LossVal (epochs = 5),0.231156513094902,0.8688561320304871,0.3184548020362854
13,4,LossVal (epochs = 30),0.1744351685047149,0.7750458121299744,0.4856928586959839
13,4,Random,0.2426464110612869,0.9624235033988952,0.2845778465270996
13,4,InfluenceSubsample,0.2171919643878936,0.9808892011642456,0.3596280813217163
13,4,LeaveOneOut,0.2349656969308853,0.976154327392578,0.3072237372398376
13,4,DataShapley,0.211794763803482,0.8042345643043518,0.3755412697792053
13,4,BetaShapley,0.1924384981393814,0.8290619254112244,0.4326115846633911
13,4,DataBanzhaf,0.257883071899414,0.8326945900917053,0.2396538853645324
13,4,DataOob,0.2654410004615783,0.7908769845962524,0.2173699140548706
13,4,AME,0.2223958522081375,0.7306677103042603,0.3442848920822143
13,4,DVRL,0.3260401785373688,0.8766257762908936,0.0386984944343566
13,4,KNNShapley,0.3016477525234222,0.7080851793289185,0.110617458820343
13,4,LavaEvaluator,0.2094740718603134,0.9781011939048768,0.382383644580841
13,5,LossVal (epochs = 5),0.2695975601673126,0.9505621194839478,0.2051147222518921
13,5,LossVal (epochs = 30),0.2030608206987381,0.8579961657524109,0.4012925624847412
13,5,Random,0.3261715471744537,0.8333240151405334,0.0383111238479614
